url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://aromo.ru/fragrance/calvin-klein-eternity-summer-2019-for-men-toilet-water-eau-de-toilette-1919131/;Eternity Summer 2019 For Men;Calvin Klein;;Туалетная вода;2019;coriander, lime, morskije-noty;basil, sage, salt;ambra, kedr, musk
https://aromo.ru/fragrance/stella-mccartney-stella-in-two-in-two-peony-toilet-water-eau-de-toilette-90059/;Stella in Two In Two Peony;Stella McCartney;;Туалетная вода;2006;peony, rose;pepper;ambra, kedr, pachuli
https://aromo.ru/fragrance/fragonard-violette-_violet-toilet-water-eau-de-toilette-96201/;Violette (Violet);Fragonard;;Туалетная вода;2012;orange, jezhevika;violet, rose, jasmine;raspberry, musk
https://aromo.ru/fragrance/chloe-verbena-perfume-water-eau-de-parfum-2090535/;Verbena;Chloé;;Парфюмерная вода;2019;;verbena;
https://aromo.ru/fragrance/victorias-secret-tropical-citrus-fragrant-haze-fragrance-mist-93557/;Tropical Citrus;Victoria's Secret;;Ароматная дымка;2016;;kokos, pomelo;
https://aromo.ru/fragrance/hermes-eau-d_orange-verte-_1979-cologne-eau-de-cologne-54102/;Eau d’Orange Verte;Hermès;;Одеколон;1979;orange, lemon, mandarin;neroli, jasmine;pachuli
https://aromo.ru/fragrance/estee-lauder-intuition-summer-in-bloom-fragrant-haze-fragrance-mist-64422/;Intuition Summer In Bloom;Estée Lauder;;Ароматная дымка;2004;orange, bergamot, grapefruit, mandarin, green-notes;frezija, gardenija, rododendron, rose;ambra, drevesnyje-noty, kozha
https://aromo.ru/fragrance/fragonard-santal-_sandalwood-toilet-water-eau-de-toilette-86554/;Santal (Sandalwood);Fragonard;;Туалетная вода;2012;cypress, lemon, green-mandarin;mirta, rozmarin, sandal;kedr, musk
https://aromo.ru/fragrance/estee-lauder-pleasures-exotic-perfume-water-eau-de-parfum-81678/;Pleasures Exotic;Estée Lauder;;Парфюмерная вода;2004;orange, lemongrass, grapefruit, mango, peach, tropicheskije-frukty;apelsinovyj-cvet-flerdoranzh, bamboo, gibiskus, lily-of-the-valley, lichi, list-i-buton-chernoj-smorodiny, peony, green-notes;drevesnyje-noty, musk, sandal
https://aromo.ru/fragrance/giorgio-armani-onde-extase-perfume-water-eau-de-parfum-78312/;Onde Extase;Giorgio Armani;;Парфюмерная вода;2008;;bergamot, dubovyj-moh, kedr, sesame, mimosa, narciss, pink-pepper, jasmine;
https://aromo.ru/fragrance/paco-rabanne-ultraviolet-liquid-metal-toilet-water-eau-de-toilette-94148/;Ultraviolet Liquid Metal;Paco Rabanne;;Туалетная вода;2004;;floral-notes, musk, spices;
https://aromo.ru/fragrance/kenzo-kenzo-world-intense-fantasy-collection-perfume-water-eau-de-parfum-1946361/;Kenzo World Intense Fantasy Collection;Kenzo;;Парфюмерная вода;2019;sliva;peony, jasmine;vanil
https://aromo.ru/fragrance/rance-1795-pres-de-toi-perfume-water-eau-de-parfum-82331/;Pres de Toi;Rancé 1795;;Парфюмерная вода;2011;apelsinovyj-cvet-flerdoranzh, bergamot, tangerine;magnolija, rose, jasmine;pachuli, toluansky-balm, oud, vanil
https://aromo.ru/fragrance/mugler-angel-liqueur-de-parfum-perfume-water-eau-de-parfum-40303/;Angel Liqueur de Parfum;Mugler;;Парфюмерная вода;2013;;abrikos, ambra, dyna, jezhevika, karamel, kokos, cognac, mod, orchid, pachuli, pink-pepper, saharnaja-vata, shokolad, sliva, tropicheskije-frukty, vanil;
https://aromo.ru/fragrance/givenchy-very-irresistible-lace-edition-perfume-water-eau-de-parfum-69071/;Very Irresistible Lace Edition;Givenchy;;Парфюмерная вода;2012;;anise, white-musk, black-currant, gourmand-notes, peony, rose;
https://aromo.ru/fragrance/salvador-dali-voyage-onirique-du-papillon-de-vie-perfume-water-eau-de-parfum-96594/;Voyage Onirique Du Papillon De Vie;Salvador Dali;;Парфюмерная вода;2015;;apelsinovyj-cvet-flerdoranzh, kedr, lily-of-the-valley, musk, neroli, tuberoza, lily;
https://aromo.ru/fragrance/dior-mitzah-perfume-water-eau-de-parfum-67019/;Mitzah;Dior;;Парфюмерная вода;2010;;coriander, cinnamon, ladan, pachuli, rose;
https://aromo.ru/fragrance/victorias-secret-pink-_-pink-gold-perfume-water-eau-de-parfum-2351906/;Pink - Pink Gold;Victoria's Secret;;Парфюмерная вода;;;ambra, vanil;
https://aromo.ru/fragrance/mugler-angel-extrait-de-parfum-perfume-extract-parfum-extrait-de-parfum-40278/;Angel Extrait de Parfum;Mugler;;Духи / Экстракт;2006;;karamel, coumarin, pachuli, shokolad, vanil;
https://aromo.ru/fragrance/estee-lauder-a-garden-of-pleasures_-moon-lily-toilet-water-eau-de-toilette-37475/;A Garden of Pleasures: Moon Lily;Estée Lauder;;Туалетная вода;2000;;citruses, gardenija, sandal;
https://aromo.ru/fragrance/mugler-womanity-liqueur-de-parfum-perfume-water-eau-de-parfum-97820/;Womanity Liqueur de Parfum;Mugler;;Парфюмерная вода;2013;;chernaja-ikra, drevesnyje-noty, inzhir, lesnoj-oreh, spices, suhofrukty, vodka;
https://aromo.ru/fragrance/cacharel-amor-amor-le-jardin-toilet-water-eau-de-toilette-797945/;Amor Amor Le Jardin;Cacharel;;Туалетная вода;2011;orange, bergamot, black-currant, grapefruit, list-i-buton-chernoj-smorodiny, tangerine;abrikos, lily-of-the-valley, rose, honeysuckle, lily;tonka-bean, musk, sandal, vanil
https://aromo.ru/fragrance/ajmal-gold-collection-iii-perfume-water-eau-de-parfum-2141885/;Gold Collection III;Ajmal;;Парфюмерная вода;2019;grapefruit, mandarin, peach;violet, pachuli, rose;moss, musk
https://aromo.ru/fragrance/kenzo-eau-de-fleur-de-soie-toilet-water-eau-de-toilette-69098/;Eau de Fleur de Soie;Kenzo;;Туалетная вода;2008;;floral-notes, fruity-notes;
https://aromo.ru/fragrance/loewe-gala-de-dia-toilet-water-eau-de-toilette-59632/;Gala de Dia;Loewe;;Туалетная вода;1996;;akacija, arbuz, gvozdika, kedr, coriander, mandarin, peach, peony, rose, sandal, siren, jasmine;
https://aromo.ru/fragrance/loewe-solo-loewe-sport-edicion-especial-toilet-water-eau-de-toilette-89200/;Solo Loewe Sport Edicion Especial;Loewe;;Туалетная вода;2016;dyna, mandarin, pepper;cardamom, lavender, rozmarin;ambra, moss, musk, pachuli
https://aromo.ru/fragrance/lancome-miracle-ultra-pink-perfume-water-eau-de-parfum-73834/;Miracle Ultra Pink;Lancôme;;Парфюмерная вода;2004;ginger, pink-pepper;lichi, magnolija;ambra, labdanum, musk
https://aromo.ru/fragrance/emanuel-ungaro-ungaro-cologne-extreme-toilet-water-eau-de-toilette-94362/;Ungaro Cologne Extreme;Emanuel Ungaro;;Туалетная вода;2015;grapefruit, cardamom, lime;artemizija-polyn, lavender, morskije-noty;guajak, pachuli, vetiver
https://aromo.ru/fragrance/mugler-alien-24-carats-jewel-talisman-perfume-water-eau-de-parfum-771487/;Alien 24 Carats Jewel Talisman;Mugler;;Парфюмерная вода;2017;;ambra, drevesnyje-noty, zhasmin-sambak;
https://aromo.ru/fragrance/tory-burch-n-jolie-fleur-verte-perfume-water-eau-de-parfum-65796/;Jolie Fleur Verte;Tory Burch;;Парфюмерная вода;2015;;kedr, lily-of-the-valley, mandarin, musk, neroli, sandal, green-notes, jasmine;
https://aromo.ru/fragrance/bottega-veneta-bottega-veneta-parfum-perfume-extract-parfum-extrait-de-parfum-45529/;Bottega Veneta Parfum;Bottega Veneta;;Духи / Экстракт;2011;;tonka-bean, citruses, floral-notes, kozha, sandal, vanil;
https://aromo.ru/fragrance/cacharel-anais-anais-jellies-toilet-water-eau-de-toilette-799763/;Anais Anais Jellies;Cacharel;;Туалетная вода;2011;orange, black-currant, iris, lily-of-the-valley, rose, lily;gardenija, hyacinth, ilang-ilang, ladan, jasmine;dubovyj-moh, pachuli, sandal, vetiver
https://aromo.ru/fragrance/mugler-angel-silver-brilliant-star-perfume-water-eau-de-parfum-40326/;Angel Silver Brilliant Star;Mugler;;Парфюмерная вода;2012;bergamot, dyna, kokos, pink-pepper, saharnaja-vata, jasmine;abrikos, jezhevika, lily-of-the-valley, mod, orchid, peach, rose, sliva;ambra, tonka-bean, karamel, musk, pachuli, shokolad, vanil
https://aromo.ru/fragrance/mugler-alien-couture-stone-perfume-water-eau-de-parfum-92634/;Alien Couture Stone;Mugler;;Парфюмерная вода;2010;;ambra, drevesnyje-noty, jasmine;
https://aromo.ru/fragrance/hermes-terre-d_hermes-flacon-h-2013-toilet-water-eau-de-toilette-91935/;Terre d'Hermes flacon H 2013;Hermès;;Туалетная вода;2013;orange, grapefruit;geranium, pepper;white-cedar, benzoin, pachuli, vetiver
https://aromo.ru/fragrance/code-6480-coconut-twist/;Coconut Twist;Victoria's Secret;;Ароматная дымка;2019;;kokosovoe-molochko, lemon;
https://aromo.ru/fragrance/stella-mccartney-stella-velvet-perfume-water-eau-de-parfum-90068/;Stella Velvet;Stella McCartney;;Парфюмерная вода;;mandarin, peony;rose;ambra
https://aromo.ru/fragrance/estee-lauder-beautiful-precious-drops-perfume-extract-parfum-extrait-de-parfum-43273/;Beautiful Precious Drops;Estée Lauder;;Духи / Экстракт;2006;;apelsinovyj-cvet-flerdoranzh, drevesnyje-noty, violet, rose, siren;
https://aromo.ru/fragrance/mugler-angel-secret-star-perfume-water-eau-de-parfum-40325/;Angel Secret Star;Mugler;;Парфюмерная вода;2014;bergamot, dyna, kokos, list-i-buton-chernoj-smorodiny, mandarin, saharnaja-vata, jasmine;abrikos, jezhevika, lily-of-the-valley, mod, orchid, peach, rose, pink-pepper, sliva, jasmine;ambra, tonka-bean, karamel, musk, pachuli, temnyj-shokolad, vanil
https://aromo.ru/fragrance/cacharel-noa-le-jardin-toilet-water-eau-de-toilette-425111/;Noa Le Jardin;Cacharel;;Туалетная вода;2011;white-musk, frezija, peach, sliva, green-notes;ilang-ilang, lily-of-the-valley, peony, rose, trava, jasmine, lily;white-cedar, tonka-bean, coffee, coriander, ladan, sandal, vanil
https://aromo.ru/fragrance/arabian-oud-butterfly-1-perfume-water-eau-de-parfum-46187/;Butterfly 1;Arabian Oud;;Парфюмерная вода;;bergamot, grapefruit, sliva;floral-notes, kryzhovnik, jasmine;musk
https://aromo.ru/fragrance/loccitane-en-provence-lavande-cologne-eau-de-cologne-747279/;Lavande;L`Occitane en Provence;;Одеколон;2011;citruses;lavender;drevesnyje-noty, musk
https://aromo.ru/fragrance/victorias-secret-blooming-citrus-fragrant-haze-fragrance-mist-44615/;Blooming Citrus;Victoria's Secret;;Ароматная дымка;2016;;frangipani, grapefruit;
https://aromo.ru/fragrance/victorias-secret-pink-_-all-a-dream-fragrant-haze-fragrance-mist-2351480/;Pink - All A Dream;Victoria's Secret;;Ароматная дымка;2018;;ekzoticheskije-cvety, kokos;
https://aromo.ru/fragrance/viktorrolf-flowerbomb-limited-edition-2019-perfume-water-eau-de-parfum-2137295/;Flowerbomb Limited Edition 2019;Viktor & Rolf;;Парфюмерная вода;2019;bergamot, chaj, mandarin;frezija, orchid, osmantus, rose, jasmine;ambra, drevesnyje-noty, pachuli, praline, vanil
https://aromo.ru/fragrance/victorias-secret-electric-fragrant-haze-fragrance-mist-56782/;Electric;Victoria's Secret;;Ароматная дымка;2016;;klubnika, peony;
https://aromo.ru/fragrance/mugler-angel-winter-star-extrait-de-parfum-limited-edition-perfume-extract-parfum-extrait-de-parfum-40333/;Angel Winter Star Extrait de Parfum Limited Edition;Mugler;;Духи / Экстракт;1992;;citruses, dyna, pachuli, peach, sandal, sliva, vanil;
https://aromo.ru/fragrance/michael-kors-notes-from-michael-houndstooth-toilet-water-eau-de-toilette-77494/;Notes from Michael Houndstooth;Michael Kors;;Туалетная вода;2001;;cvetok-chereshni, frezija, ilang-ilang;
https://aromo.ru/fragrance/dior-miss-dior-blooming-bouquet-bobby-limited-edition/;Dior Miss Dior Blooming Bouquet Bobby Limited Edition;Dior;;Парфюмерная вода;2021;mandarin;abrikos, peach, rozovyy-pion, damask-rose-rosa-damascena;white-musk
https://aromo.ru/fragrance/fragonard-eau-des-aventuriers-toilet-water-eau-de-toilette-832787/;Eau Des Aventuriers;Fragonard;;Туалетная вода;2014;basil, list-pomidora;apelsinovyj-cvet-flerdoranzh, oregano;musk
https://aromo.ru/fragrance/valmont-rosso-i-perfume-extract-parfum-extrait-de-parfum-1214959/;Rosso I;Valmont;;Духи / Экстракт;2018;;rose, pink-pepper, oud;
https://aromo.ru/fragrance/victorias-secret-goddess-fragrant-haze-fragrance-mist-56784/;Goddess;Victoria's Secret;;Ароматная дымка;2016;;fruity-notes, iris;
https://aromo.ru/fragrance/giorgio-armani-emporio-armani-diamonds-summer-fraiche-for-men-toilet-water-eau-de-toilette-55112/;Emporio Armani Diamonds Summer Fraiche for Men;Giorgio Armani;;Туалетная вода;2012;;cocoa, kedr, voda;
https://aromo.ru/fragrance/mugler-angel-jewel-star-perfume-water-eau-de-parfum-377152/;Angel Jewel Star;Mugler;;Парфюмерная вода;2016;;bergamot, pachuli, pink-pepper, vanil;
https://aromo.ru/fragrance/jean-pierre-sand-saxophone-silver-perfume-water-eau-de-parfum-86739/;Saxophone Silver;Jean-Pierre Sand;;Парфюмерная вода;;grapefruit, mandarin, mint;cinnamon, rose, spices;ambra, drevesnyje-noty, kozha, pachuli
https://aromo.ru/fragrance/loewe-encuentro-en-el-puente-reina-victoria-perfume-water-eau-de-parfum-55229/;Encuentro en el puente Reina Victoria;Loewe;;Парфюмерная вода;2016;bergamot, cypress, coriander;cardamom, cinnamon, rose, toluansky-balm;kozha, pachuli, vanil
https://aromo.ru/fragrance/cacharel-anais-anais-le-paradis-toilet-water-eau-de-toilette-68346/;Anais Anais Le Paradis;Cacharel;;Туалетная вода;2012;hyacinth, green-notes;apelsinovyj-cvet-flerdoranzh, white-flowers, jasmine, lily;floral-notes, mod
https://aromo.ru/fragrance/mugler-angel-midnight-star-perfume-extract-parfum-extrait-de-parfum-40305/;Angel Midnight Star;Mugler;;Духи / Экстракт;2012;bergamot, kokos, mandarin, saharnaja-vata, jasmine;abrikos, jezhevika, lily-of-the-valley, mod, orchid, peach, rose, pink-pepper, sliva, jasmine;ambra, tonka-bean, karamel, musk, pachuli, temnyj-shokolad, vanil
https://aromo.ru/fragrance/loewe-la-coleccion-3-perfume-water-eau-de-parfum-67011/;La Coleccion 3;Loewe;;Парфюмерная вода;2011;;bergamot, iris, kedr;
https://aromo.ru/fragrance/histoires-de-parfums-this-is-not-a-blue-bottle-1_1-perfume-water-eau-de-parfum-92654/;This Is Not A Blue Bottle 1/.1;Histoires de Parfums;;Парфюмерная вода;2015;aldehydes, orange;geranium, mod;ambra, musk, pachuli
https://aromo.ru/fragrance/rosendo-mateu---olfactive-expressions-rosendo-mateu-n_-5-floral_-amber_-sensual-musk-532962/;5 Floral, Amber, Sensual Musk;Rosendo Mateu - Olfactive Expressions;;Парфюмерная вода;2017;lily-of-the-valley, saffron, spices;gvozdika, lily-of-the-valley;ambra, tonka-bean, klubnika, musk, vanil
https://aromo.ru/fragrance/histoires-de-parfums-1804-george-sand-perfume-water-eau-de-parfum-36740/;1804 George Sand;Histoires de Parfums;;Парфюмерная вода;2001;ananas, gardenija, peach;cloves, lily-of-the-valley, nutmeg, rose, jasmine;white-musk, benzoin, pachuli, sandal, vanil
https://aromo.ru/fragrance/jo-malone-wild-strawberry-_-parsley-cologne-eau-de-cologne-92299/;Wild Strawberry & Parsley;Jo Malone;;Одеколон;2016;black-currant, list-pomidora, petrushka;klubnika, list-fialki;moss
https://aromo.ru/fragrance/le-labo-baie-rose-26-chicago-perfume-water-eau-de-parfum-68276/;Baie Rose 26 Chicago;Le Labo;;Парфюмерная вода;2011;;aldehydes, ambra, cloves, kedr, musk, pepper, rose, pink-pepper;
https://aromo.ru/fragrance/simone-andreoli-pacific-park-perfume-water-eau-de-parfum-1204057/;Pacific Park;Simone Andreoli Diario Olfattivo;;Парфюмерная вода;2018;black-currant, grusha, mandarin;candied-fruits, lily-of-the-valley;white-musk, karamel, vanil
https://aromo.ru/fragrance/atkinsons-his-majesty-the-oud-perfume-water-eau-de-parfum-62601/;His Majesty The Oud;Atkinsons;;Парфюмерная вода;2016;lapsang-souchong, cloves;kedr, kozha, sandal;laotian-oud, styrax, vanil
https://aromo.ru/fragrance/nest-black-tulip-perfume-water-eau-de-parfum-390465/;Black Tulip;Nest;;Парфюмерная вода;2016;;ambra, chernosliv, violet, pachuli, pink-pepper, vishna, jasmine;
https://aromo.ru/fragrance/l_atelier-parfum-belle-joueuse-perfume-water-eau-de-parfum-2392610/;Belle Joueuse;L'Atelier Parfum;;Парфюмерная вода;2021;ginger, raspberry, peach;pachuli, rose, jasmine;ambra, tonka-bean, musk, vetiver
https://aromo.ru/fragrance/the-harmonist-magnetic-wood-perfume-water-eau-de-parfum-71815/;Magnetic Wood;The Harmonist;;Парфюмерная вода;2015;mimosa;iris, pistacia-lentiscus, osmantus;white-cedar, sandal, vetiver
https://aromo.ru/fragrance/miller-harris-la-fum_e-maroc-perfume-water-eau-de-parfum-67116/;La Fumée Maroc;Miller Harris;;Парфюмерная вода;2014;abrikos, chernosliv, peach;kedr, rose;drevesnyje-noty, ladan, musk
https://aromo.ru/fragrance/odori-cuoio-toilet-water-eau-de-toilette-50876/;Cuoio;Odori;;Туалетная вода;2008;;ambra, orange, birch, bergamot, ilang-ilang, ginger, mod, pachuli, vetiver;
https://aromo.ru/fragrance/the-fragrance-kitchen-kuwait-66894/;Kuwait;The Fragrance Kitchen;;Парфюмерная вода;2012;orange, bergamot, ginger;chaj, ilang-ilang, rose;musk, pachuli, vetiver
https://aromo.ru/fragrance/phaedon-oliban_grisens-toilet-water-eau-de-toilette-61309/;Oliban;Phaedon;;Туалетная вода;2011;;drevesnyje-noty, ladan, sandal;
https://aromo.ru/fragrance/annick-goutal-les-colognes-eau-d_hadrien-cologne-eau-de-cologne-54085/;Les Colognes Eau d'Hadrien;Goutal Paris;;Одеколон;2013;;aldehydes, cedrat, grapefruit, cypress, mandarin;
https://aromo.ru/fragrance/jo-malone-orange-peel-cologne-eau-de-cologne-2392578/;Orange Peel;Jo Malone;;Одеколон;2021;orange, reven, pink-pepper;lavender, list-apelsina;cashmeran, clary-sage, pachuli
https://aromo.ru/fragrance/parfums-de-nicolai-petit-ange-cologne-eau-de-cologne-81016/;Petit Ange;Nicolai Parfumeur Createur;;Одеколон;1993;bergamot, grapefruit, mandarin;ilang-ilang, rose, sandal, siren, jasmine;benzoin, musk, vanil
https://aromo.ru/fragrance/the-fragrance-kitchen-happy-615397/;Happy;The Fragrance Kitchen;;Парфюмерная вода;2015;black-currant, grapefruit, jezhevika;white-flowers, galbanum, jasmine;musk, sandal
https://aromo.ru/fragrance/the-merchant-of-venice-cedarwood-toilet-water-eau-de-toilette-47320/;Cedarwood;The Merchant of Venice;;Туалетная вода;2013;;white-cedar;
https://aromo.ru/fragrance/annick-goutal-les-colognes-neroli-cologne-eau-de-cologne-76498/;Les Colognes Neroli;Goutal Paris;;Одеколон;2013;;apelsinovyj-cvet-flerdoranzh, neroli, ptitgrejn-list-citrusovyh;
https://aromo.ru/fragrance/the-merchant-of-venice-indian-jasmine-toilet-water-eau-de-toilette-63956/;Indian Jasmine;The Merchant of Venice;;Туалетная вода;;;jasmine;
https://aromo.ru/fragrance/scentstory-24-ice-gold-601921/;24 Ice Gold;ScentStory 24;;Парфюмерная вода;2016;bergamot, jabloko, krasnye-frukty;kedr, rose, jasmine;ambroxan, white-musk, drevesnyje-noty, pachuli
https://aromo.ru/fragrance/jean-michel-duriez-mes-fleurs-de-tulipes-498838/;Mes fleurs de tulipes;Jean-Michel Duriez;;Парфюмерная вода;2017;bergamot, linden-blossom, osmantus, tulpan;ambretta, pink-pepper, zelenoje-jabloko;white-musk, mod
https://aromo.ru/fragrance/tom-ford-reserve-collection-amber-absolute-perfume-water-eau-de-parfum-1836471/;Reserve Collection Amber Absolute;Tom Ford;;Парфюмерная вода;2019;;ambra, drevesnyje-noty, labdanum, ladan, vanil;
https://aromo.ru/fragrance/maitre-parfumeur-et-gantier-ambre-mythique-39735/;Ambre Mythique;Maître Parfumeur et Gantier;;Парфюмерная вода;2016;bergamot, geranium, coriander, ladan;labdanum, lavender, myrrh;tonka-bean, pachuli, sandal, vanil
https://aromo.ru/fragrance/david--victoria-beckham-intimately-men-toilet-water-eau-de-toilette-64367/;Intimately;David Beckham;;Туалетная вода;2006;bergamot, grapefruit, cardamom;star-anise, violet, nutmeg;ambra, pachuli, sandal
https://aromo.ru/fragrance/antonio-banderas-blue-fresh-seduction-for-men-toilet-water-eau-de-toilette-44763/;Blue Fresh Seduction for Men;Antonio Banderas;;Туалетная вода;2010;bergamot, list-i-buton-chernoj-smorodiny, mint;cardamom, morskije-noty, nutmeg;ambra, drevesnyje-noty, coffee
https://aromo.ru/fragrance/kim-kardashian-nude-lips-perfume-water-eau-de-parfum-2069815/;Nude Lips;Kim Kardashian / KKW Fragrance;;Парфюмерная вода;2019;lily-of-the-valley, solar-notes, spices;magnolija, peony, jasmine;ambra, musk, vanil
https://aromo.ru/fragrance/antonio-banderas-diavolo-extremely-men-toilet-water-eau-de-toilette-52348/;Diavolo Extremely Men;Antonio Banderas;;Туалетная вода;2004;citruses;geranium, cinnamon, spices;drevesnyje-noty, kozha, musk
https://aromo.ru/fragrance/antonio-banderas-the-icon-the-perfume-perfume-water-eau-de-parfum-2406034/;The Icon The Perfume;Antonio Banderas;;Парфюмерная вода;2021;grapefruit;lavender, pepper;benzoin, zamsha
https://aromo.ru/fragrance/jessica-simpson-sweet-kisses-_-creme-brulee-91019/;Sweet Kisses Creme Brulee;Jessica Simpson;;Ароматная дымка;2005;;karamel, moloko, sahar, slivki, vanil;
https://aromo.ru/fragrance/severnoye-siyanie-golubye-tsvety-60846/;Голубые Цветы;Северное Сияние;;Духи / Экстракт;1960;;linden-blossom, mod, nezabudka, polevyje-cvety;
https://aromo.ru/fragrance/dannie-dio-enzo-kentaro-toilet-water-eau-de-toilette-775987/;Enzo Kentaro;Dannie Dio;;Туалетная вода;;orange, yuzu, ozone;vodnye-tsvety;white-musk, zelenyj-perec
https://aromo.ru/fragrance/angeline-kings-way-perfume-water-eau-de-parfum-2434969/;Kings Way;Angeline;;Парфюмерная вода;;raspberry;pepper, saffron;labdanum, musk
https://aromo.ru/fragrance/snoopy-fragrance-groovy-green-toilet-water-eau-de-toilette-61319/;Groovy Green;Snoopy Fragrance;;Туалетная вода;;black-currant, lemon, list-fialki;frezija, ilang-ilang, lily-of-the-valley, mimosa, siren;musk, vanil, vetiver
https://aromo.ru/fragrance/farmasi-brave-white-702149/;Brave White;Farmasi;;;;;cvety-i-butony-chernoj-smorodiny, musk, palisander, pepper, voda;
https://aromo.ru/fragrance/yves-de-sistelle-vert-d_lice-95554/;Vert Délice;Yves de Sistelle;;;;black-currant, citruses, bitter-orange, neroli, sliva;apelsinovyj-cvet-flerdoranzh, violet, magnolija, jasmine;ambra, musk, sandal, vanil
https://aromo.ru/fragrance/nu-parfums-love-me-love-me-not-70786/;Love Me Love Me Not;Nu Parfums;;;;;;
https://aromo.ru/fragrance/edgardio-chilini-senses-601105/;Senses;Edgardio Chilini;;Духи / Экстракт;2016;orange, chaj, black-currant, jezhevika, cardamom, klukva, mandarin, pepper, peach, sliva;violet, frezija, geliotrop, iris, coriander, lily-of-the-valley, orchid, peony, rose, tuberoza, yogurt, jasmine;tonka-bean, kedr, musk, pachuli, sandal, vanil
https://aromo.ru/fragrance/irina-vaganova-perfume-and-fashion-house-fialka-monmartra-toilet-water-eau-de-toilette-1671555/;Фиалка Монмартра;Ирина Ваганова Парфюмерный Дом Моды;;Туалетная вода;2018;;bergamot, violet, klubnika, vanil, vetiver, green-notes;
https://aromo.ru/fragrance/loccitane-en-provence-olinda-de-viver-cologne-eau-de-cologne-1613093/;Olinda de Viver;L`Occitane en Provence;;Одеколон;2018;grusha, lichi, list-fialki, mandarin, tangerine;frezija, geranium, jasmine;musk, pachuli, sandal, vanil
https://aromo.ru/fragrance/zermat-kiddys-873345/;KiddyS;Zermat;;;;;bergamot, kedr, lavender, musk;
https://aromo.ru/fragrance/lbel-new-code-toilet-water-eau-de-toilette-2206303/;New Code;L'Bel;;Туалетная вода;2018;grapefruit, mint, pepper;geranium, lavender, sage;tonka-bean, kedr, vetiver
https://aromo.ru/fragrance/room-1015-purple-mantra-perfume-water-eau-de-parfum-2407806/;Purple Mantra;Room 1015;;Парфюмерная вода;2022;frezija, lavender, pink-pepper;white-flowers, iris, majoran, clary-sage;ambroxan, ladan, myrrh, musk
https://aromo.ru/fragrance/parfums-berdoues-venice-beach-perfume-water-eau-de-parfum-2140649/;Venice Beach;Berdoues;;Парфюмерная вода;2019;clary-sage;guajak;orange
https://aromo.ru/fragrance/frostbland-tabu-tabu-by-day-663785/;Tabu By Day;Frostbland Tabu;;Парфюмерная вода;2009;bergamot, gvozdika, peach, sliva;lily-of-the-valley, mod, tuberoza, jasmine;ambra, musk, white-woods, vanil
https://aromo.ru/fragrance/voronoi-winter-memories-toilet-water-eau-de-toilette-1840589/;Winter Memories;Voronoi;;Туалетная вода;2017;;ambra, chernosliv, woodyamber;
https://aromo.ru/fragrance/victorias-secret-let_s-stay-in-fragrant-haze-fragrance-mist-2351435/;Let's Stay In;Victoria's Secret;;Ароматная дымка;2018;;klukva, rozovyy-lotos;
https://aromo.ru/fragrance/natura-encanto-das-_guas-571041/;Encanto Das Águas;Natura;;;2010;green-notes;floral-notes;ambra
https://aromo.ru/fragrance/code-5970-sweet-kiss/;Sweet Kiss;VOV;;Туалетная вода;;;jabloko, lemon, ozone;
https://aromo.ru/fragrance/siordia-parfums-cirilla-daytime-perfume-parfum-de-toilette-2398636/;Cirilla;Siordia Parfums;;Парфюмерная вода;2021;;oak, violet, krapiva, list-inzhira, metallic-notes, sea-salt;
https://aromo.ru/fragrance/esika-impredecible-perfume-water-eau-de-parfum-2135921/;Impredecible;Esika;;Парфюмерная вода;2019;;frezija, madagascan-vanilla;
https://aromo.ru/fragrance/natura-frescor-de-maracuj_-roxo-571171/;Frescor de Maracujá Roxo;Natura;;;2011;;white-cedar, karamel, lavender, marakuja;
https://aromo.ru/fragrance/minnie-mouse-2020/;Minnie Mouse 2020;Zara;;Туалетная вода;2020;bergamot;grusha;peony
https://aromo.ru/fragrance/avon-guas-e-brisas-sensa_es-banho-encantador-683835/;Águas e Brisas Sensações Banho Encantador;Avon;;Одеколон;2012;bergamot;lily-of-the-valley;kedr
https://aromo.ru/fragrance/richard-cake-pops-perfume-water-eau-de-parfum-2412308/;Cake Pops;Richard;;Парфюмерная вода;2022;apelsinovyj-cvet-flerdoranzh, cocoa, cinnamon, vanil;ananas, lesnoj-oreh, vanil, jasmine;mod, musk, vanil
https://aromo.ru/fragrance/lbel-body-_-spirit-_-passion-551459/;Body & Spirit - Passion;L'Bel;;;2010;;list-bambuka, mandarin;
https://aromo.ru/fragrance/vero-uomo--verro-uomo-the-man-i-love-92353/;The Man I Love;Vero Uomo / Verro Uomo;;Туалетная вода;;bergamot, cloves, mandarin;violet, guajak;ambra, tonka-bean, vanil
https://aromo.ru/fragrance/missha-irresistible-ylang-ylang-64593/;Irresistible Ylang Ylang;Missha;;Ароматная дымка;;;ilang-ilang;
https://aromo.ru/fragrance/hind-al-oud-serri-ana-1259857/;Serri Ana;Hind Al Oud;;Духи / Экстракт;;cvetok-mindala;mod;oud
https://aromo.ru/fragrance/lbel-liasson-pour-femme-1021115/;Liasson Pour Femme;L'Bel;;;;bergamot, peach;iris, lily-of-the-valley, lily;ambra, kedr, musk, sandal, vanil
